row,source,family,style,name,bpm,signature,sourceType,memoryCount,uniqueMemoryCount,fingerprint,exactDuplicatesAll,exactDuplicatesSource,action,origin,attribution
1012,Groove MIDI Dataset,Punk,Punk,33 punk 128 beat 4 4,128,4/4,human-midi,1,1,6daba64d5945,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Punk/33_punk_128_beat_4-4.mid,
1013,Groove MIDI Dataset,Punk,Punk,34 punk 128 beat 4 4,128,4/4,human-midi,2,2,fe8c4a36a48f,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Punk/34_punk_128_beat_4-4.mid,
1014,Groove MIDI Dataset,Punk,Punk,35 punk 128 beat 4 4,128,4/4,human-midi,8,8,25774236a5db,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Punk/35_punk_128_beat_4-4.mid,
1015,Groove MIDI Dataset,Punk,Punk,36 punk 128 beat 4 4,128,4/4,human-midi,2,2,9e95e7b8074c,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Punk/36_punk_128_beat_4-4.mid,
1016,Groove MIDI Dataset,Punk,Punk,37 punk 128 beat 4 4,128,4/4,human-midi,1,1,94411d8727d7,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Punk/37_punk_128_beat_4-4.mid,
1017,Groove MIDI Dataset,Punk,Punk,62 punk 144 beat 4 4,144,4/4,human-midi,8,8,1d098ea04acf,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Punk/62_punk_144_beat_4-4.mid,
1018,Groove MIDI Dataset,Reggae,Reggae,4 reggae 141 beat 4 4,141,4/4,human-midi,8,8,1e9552c833a2,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Reggae/4_reggae_141_beat_4-4.mid,
1019,Groove MIDI Dataset,Reggae,Reggae,5 reggae 126 beat 4 4,126,4/4,human-midi,8,8,5ec96c727c32,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Reggae/5_reggae_126_beat_4-4.mid,
1020,Groove MIDI Dataset,Reggae,Reggae,184 reggae 78 beat 4 4,78,4/4,human-midi,8,8,d8a9a2c2b738,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Reggae/184_reggae_78_beat_4-4.mid,
1021,Groove MIDI Dataset,Reggae,Reggae,201 reggae slow 64 beat 4 4,64,4/4,human-midi,8,8,3c12945a97d4,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Reggae/201_reggae-slow_64_beat_4-4.mid,
1022,Groove MIDI Dataset,Rock,Rock,1 rock 60 beat 4 4,60,4/4,human-midi,8,8,22c4545041ed,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/1_rock_60_beat_4-4.mid,
1023,Groove MIDI Dataset,Rock,Rock,1 rock 70 beat 6 8,70,6/8,human-midi,7,7,226ddfebd110,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/1_rock_70_beat_6-8.mid,
1024,Groove MIDI Dataset,Rock,Rock,1 rock 86 beat 4 4,86,4/4,human-midi,8,8,40a95b6d1899,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/1_rock_86_beat_4-4.mid,
1025,Groove MIDI Dataset,Rock,Rock,1 rock 87 beat 4 4,87,4/4,human-midi,8,8,1b95f9118024,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/1_rock_87_beat_4-4.mid,
1026,Groove MIDI Dataset,Rock,Rock,1 rock 90 beat 4 4,90,4/4,human-midi,8,8,fa6c0f03b386,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/1_rock_90_beat_4-4.mid,
1027,Groove MIDI Dataset,Rock,Rock,1 rock 95 beat 4 4,95,4/4,human-midi,8,8,17d53c56bdbb,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/1_rock_95_beat_4-4.mid,
1028,Groove MIDI Dataset,Rock,Rock,1 rock 100 beat 4 4 2,100,4/4,human-midi,8,8,7047f01d7b91,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/1_rock_100_beat_4-4_2.mid,
1029,Groove MIDI Dataset,Rock,Rock,1 rock 100 beat 4 4,100,4/4,human-midi,6,6,d990059cddc8,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/1_rock_100_beat_4-4.mid,
1030,Groove MIDI Dataset,Rock,Rock,1 rock 105 beat 4 4,105,4/4,human-midi,8,8,59c35d964a65,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/1_rock_105_beat_4-4.mid,
1031,Groove MIDI Dataset,Rock,Rock,1 rock 110 beat 4 4,110,4/4,human-midi,8,8,aafdcb9aa210,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/1_rock_110_beat_4-4.mid,
1032,Groove MIDI Dataset,Rock,Rock,1 rock 120 beat 4 4,120,4/4,human-midi,8,8,4176175f2d3d,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/1_rock_120_beat_4-4.mid,
1033,Groove MIDI Dataset,Rock,Rock,1 rock 130 beat 4 4,130,4/4,human-midi,8,8,9372ed6fd46e,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/1_rock_130_beat_4-4.mid,
1034,Groove MIDI Dataset,Rock,Rock,1 rock prog 125 beat 4 4,125,4/4,human-midi,8,8,8cd9ed1d4720,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/1_rock-prog_125_beat_4-4.mid,
1035,Groove MIDI Dataset,Rock,Shuffle,1 rock shuffle 85 beat 4 4,85,4/4,human-midi,8,8,866871c8a32e,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/1_rock-shuffle_85_beat_4-4.mid,
1036,Groove MIDI Dataset,Rock,Rock,2 rock 70 beat 6 8,70,6/8,human-midi,8,8,e2abaadb5ca3,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/2_rock_70_beat_6-8.mid,
1037,Groove MIDI Dataset,Rock,Rock,2 rock 95 beat 4 4,95,4/4,human-midi,8,8,fcc0bfadc61b,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/2_rock_95_beat_4-4.mid,
1038,Groove MIDI Dataset,Rock,Rock,2 rock 100 beat 4 4 2,100,4/4,human-midi,8,8,f6f51d806016,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/2_rock_100_beat_4-4_2.mid,
1039,Groove MIDI Dataset,Rock,Rock,2 rock 100 beat 4 4 3,100,4/4,human-midi,8,8,d6147b73b5c4,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/2_rock_100_beat_4-4_3.mid,
1040,Groove MIDI Dataset,Rock,Rock,2 rock 100 beat 4 4,100,4/4,human-midi,5,5,f73749313e7c,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/2_rock_100_beat_4-4.mid,
1041,Groove MIDI Dataset,Rock,Rock,2 rock 105 beat 4 4,105,4/4,human-midi,2,2,261beb1e6ee7,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/2_rock_105_beat_4-4.mid,
1042,Groove MIDI Dataset,Rock,Rock,2 rock 120 beat 4 4,120,4/4,human-midi,3,3,8a05f500a632,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/2_rock_120_beat_4-4.mid,
1043,Groove MIDI Dataset,Rock,Rock,2 rock 130 beat 4 4,130,4/4,human-midi,5,5,56d75b2d99cf,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/2_rock_130_beat_4-4.mid,
1044,Groove MIDI Dataset,Rock,Rock,3 rock 80 beat 6 8,80,6/8,human-midi,5,5,f894f74c86c0,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/3_rock_80_beat_6-8.mid,
1045,Groove MIDI Dataset,Rock,Rock,3 rock 88 beat 4 4,88,4/4,human-midi,8,8,45cd294cea4a,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/3_rock_88_beat_4-4.mid,
1046,Groove MIDI Dataset,Rock,Rock,3 rock 100 beat 4 4 2,100,4/4,human-midi,8,8,beeda860fbdd,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/3_rock_100_beat_4-4_2.mid,
1047,Groove MIDI Dataset,Rock,Rock,3 rock 100 beat 4 4 3,100,4/4,human-midi,8,8,149c7ef7575b,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/3_rock_100_beat_4-4_3.mid,
1048,Groove MIDI Dataset,Rock,Rock,3 rock 100 beat 4 4,100,4/4,human-midi,3,3,32b3c90760b2,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/3_rock_100_beat_4-4.mid,
1049,Groove MIDI Dataset,Rock,Rock,3 rock 105 beat 4 4,105,4/4,human-midi,7,7,8103b50c85d8,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/3_rock_105_beat_4-4.mid,
1050,Groove MIDI Dataset,Rock,Rock,3 rock 120 beat 4 4,120,4/4,human-midi,1,1,61d7718cc2af,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/3_rock_120_beat_4-4.mid,
1051,Groove MIDI Dataset,Rock,Rock,3 rock 130 beat 4 4,130,4/4,human-midi,8,8,a0dc42e5e2b0,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/3_rock_130_beat_4-4.mid,
1052,Groove MIDI Dataset,Rock,Rock,3 rock rockabilly 200 beat 4 4,200,4/4,human-midi,8,8,d7d057bc6947,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/3_rock-rockabilly_200_beat_4-4.mid,
1053,Groove MIDI Dataset,Rock,Rock,4 rock 80 beat 6 8,80,6/8,human-midi,8,8,f5c0185f4f66,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/4_rock_80_beat_6-8.mid,
1054,Groove MIDI Dataset,Rock,Rock,4 rock 100 beat 4 4 2,100,4/4,human-midi,2,2,39fefea4d8ab,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/4_rock_100_beat_4-4_2.mid,
1055,Groove MIDI Dataset,Rock,Rock,4 rock 100 beat 4 4,100,4/4,human-midi,3,3,c072bab8d861,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/4_rock_100_beat_4-4.mid,
1056,Groove MIDI Dataset,Rock,Rock,4 rock 105 beat 4 4,105,4/4,human-midi,6,6,89a1ac309129,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/4_rock_105_beat_4-4.mid,
1057,Groove MIDI Dataset,Rock,Rock,4 rock 120 beat 4 4,120,4/4,human-midi,3,3,0c34d5f396dc,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/4_rock_120_beat_4-4.mid,
1058,Groove MIDI Dataset,Rock,Rock,4 rock 127 beat 4 4,127,4/4,human-midi,8,8,74684c01e680,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/4_rock_127_beat_4-4.mid,
1059,Groove MIDI Dataset,Rock,Rock,4 rock 130 beat 4 4,130,4/4,human-midi,4,4,504eb45d14f4,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/4_rock_130_beat_4-4.mid,
1060,Groove MIDI Dataset,Rock,Rock,5 rock 60 beat 6 8,60,6/8,human-midi,8,8,04819b85f11f,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/5_rock_60_beat_6-8.mid,
1061,Groove MIDI Dataset,Rock,Rock,5 rock 100 beat 4 4 2,100,4/4,human-midi,8,8,32778ea6a7de,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/5_rock_100_beat_4-4_2.mid,
1062,Groove MIDI Dataset,Rock,Rock,5 rock 100 beat 4 4,100,4/4,human-midi,8,8,6e169ba187de,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/5_rock_100_beat_4-4.mid,
1063,Groove MIDI Dataset,Rock,Rock,5 rock 105 beat 4 4,105,4/4,human-midi,5,5,1ea7095686fd,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/5_rock_105_beat_4-4.mid,
1064,Groove MIDI Dataset,Rock,Rock,5 rock 120 beat 4 4,120,4/4,human-midi,1,1,7bf409580fec,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/5_rock_120_beat_4-4.mid,
1065,Groove MIDI Dataset,Rock,Rock,5 rock 180 beat 4 4,180,4/4,human-midi,8,8,e9f511dda1a5,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/5_rock_180_beat_4-4.mid,
1066,Groove MIDI Dataset,Rock,Rock,6 rock 88 beat 4 4,88,4/4,human-midi,8,8,6a8d0275338f,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/6_rock_88_beat_4-4.mid,
1067,Groove MIDI Dataset,Rock,Rock,6 rock 100 beat 4 4 2,100,4/4,human-midi,1,1,43853dc520cd,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/6_rock_100_beat_4-4_2.mid,
1068,Groove MIDI Dataset,Rock,Rock,6 rock 100 beat 4 4,100,4/4,human-midi,5,5,58e2f4374d27,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/6_rock_100_beat_4-4.mid,
1069,Groove MIDI Dataset,Rock,Rock,6 rock 102 beat 3 4,102,3/4,human-midi,8,8,486df60b4ce7,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/6_rock_102_beat_3-4.mid,
1070,Groove MIDI Dataset,Rock,Rock,6 rock 105 beat 4 4,105,4/4,human-midi,3,3,e9e2747de7cf,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/6_rock_105_beat_4-4.mid,
1071,Groove MIDI Dataset,Rock,Rock,6 rock 120 beat 4 4,120,4/4,human-midi,8,8,802ff4f9fe0e,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/6_rock_120_beat_4-4.mid,
1072,Groove MIDI Dataset,Rock,Rock,6 rock 130 beat 4 4,130,4/4,human-midi,3,3,213e6ccad908,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/6_rock_130_beat_4-4.mid,
1073,Groove MIDI Dataset,Rock,Rock,7 rock 88 beat 4 4,88,4/4,human-midi,8,8,9786a8621612,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/7_rock_88_beat_4-4.mid,
1074,Groove MIDI Dataset,Rock,Rock,7 rock 93 beat 4 4,93,4/4,human-midi,6,6,478a49dc7792,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/7_rock_93_beat_4-4.mid,
1075,Groove MIDI Dataset,Rock,Rock,7 rock 100 beat 4 4 2,100,4/4,human-midi,5,5,c834e7c8dcb1,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/7_rock_100_beat_4-4_2.mid,
1076,Groove MIDI Dataset,Rock,Rock,7 rock 100 beat 4 4,100,4/4,human-midi,4,4,3dfb35bbffc7,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/7_rock_100_beat_4-4.mid,
1077,Groove MIDI Dataset,Rock,Rock,7 rock 105 beat 4 4,105,4/4,human-midi,8,8,b12bcbb39d37,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/7_rock_105_beat_4-4.mid,
1078,Groove MIDI Dataset,Rock,Rock,7 rock 120 beat 4 4,120,4/4,human-midi,2,2,d6abb30193bd,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/7_rock_120_beat_4-4.mid,
1079,Groove MIDI Dataset,Rock,Rock,7 rock 130 beat 4 4,130,4/4,human-midi,8,8,058881c9d67e,2,2,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/7_rock_130_beat_4-4.mid,
1080,Groove MIDI Dataset,Rock,Rock,8 rock 93 beat 4 4,93,4/4,human-midi,8,8,94284469aba2,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/8_rock_93_beat_4-4.mid,
1081,Groove MIDI Dataset,Rock,Rock,8 rock 95 beat 4 4,95,4/4,human-midi,8,8,3bf8c36faa7d,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/8_rock_95_beat_4-4.mid,
1082,Groove MIDI Dataset,Rock,Rock,8 rock 100 beat 4 4 2,100,4/4,human-midi,3,3,b56181c06cbd,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/8_rock_100_beat_4-4_2.mid,
1083,Groove MIDI Dataset,Rock,Rock,8 rock 100 beat 4 4,100,4/4,human-midi,1,1,bece0cc9bcbe,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/8_rock_100_beat_4-4.mid,
1084,Groove MIDI Dataset,Rock,Rock,8 rock 130 beat 4 4,130,4/4,human-midi,8,8,058881c9d67e,2,2,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/8_rock_130_beat_4-4.mid,
1085,Groove MIDI Dataset,Rock,Rock,8 rock 135 beat 4 4,135,4/4,human-midi,8,8,cba813a374a3,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/8_rock_135_beat_4-4.mid,
1086,Groove MIDI Dataset,Rock,Rock,9 rock 93 beat 4 4,93,4/4,human-midi,8,8,ca2c2556f24d,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/9_rock_93_beat_4-4.mid,
1087,Groove MIDI Dataset,Rock,Rock,9 rock 100 beat 4 4 2,100,4/4,human-midi,2,2,7927c1abbf3f,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/9_rock_100_beat_4-4_2.mid,
1088,Groove MIDI Dataset,Rock,Rock,9 rock 100 beat 4 4,100,4/4,human-midi,2,2,fb7ba1bb800f,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/9_rock_100_beat_4-4.mid,
1089,Groove MIDI Dataset,Rock,Rock,9 rock 105 beat 4 4,105,4/4,human-midi,8,8,3f42cd3d5510,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/9_rock_105_beat_4-4.mid,
1090,Groove MIDI Dataset,Rock,Rock,9 rock 130 beat 4 4,130,4/4,human-midi,2,2,825fb3700f14,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/9_rock_130_beat_4-4.mid,
1091,Groove MIDI Dataset,Rock,Rock,9 rock 135 beat 4 4,135,4/4,human-midi,8,8,7b6985c8bf36,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/9_rock_135_beat_4-4.mid,
1092,Groove MIDI Dataset,Rock,Rock,10 rock 60 beat 4 4,60,4/4,human-midi,8,8,e517a19583a4,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/10_rock_60_beat_4-4.mid,
1093,Groove MIDI Dataset,Rock,Rock,10 rock 93 beat 4 4,93,4/4,human-midi,8,8,f79e642b5d58,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/10_rock_93_beat_4-4.mid,
1094,Groove MIDI Dataset,Rock,Rock,10 rock 100 beat 4 4 2,100,4/4,human-midi,2,2,f6befb552189,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/10_rock_100_beat_4-4_2.mid,
1095,Groove MIDI Dataset,Rock,Rock,10 rock 100 beat 4 4,100,4/4,human-midi,5,5,a79115473b78,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/10_rock_100_beat_4-4.mid,
1096,Groove MIDI Dataset,Rock,Rock,10 rock 105 beat 4 4,105,4/4,human-midi,3,3,343283ecc4b7,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/10_rock_105_beat_4-4.mid,
1097,Groove MIDI Dataset,Rock,Rock,10 rock 130 beat 4 4,130,4/4,human-midi,1,1,5cc4fd06a70f,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/10_rock_130_beat_4-4.mid,
1098,Groove MIDI Dataset,Rock,Rock,10 rock folk 90 beat 4 4,90,4/4,human-midi,8,8,09c58ff09bf7,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/10_rock-folk_90_beat_4-4.mid,
1099,Groove MIDI Dataset,Rock,Rock,11 rock 93 beat 4 4,93,4/4,human-midi,8,8,59761ba46156,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/11_rock_93_beat_4-4.mid,
1100,Groove MIDI Dataset,Rock,Rock,11 rock 100 beat 4 4 2,100,4/4,human-midi,2,2,3b93d1e1d56c,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/11_rock_100_beat_4-4_2.mid,
1101,Groove MIDI Dataset,Rock,Rock,11 rock 100 beat 4 4,100,4/4,human-midi,2,2,f1d5426750f1,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/11_rock_100_beat_4-4.mid,
1102,Groove MIDI Dataset,Rock,Rock,11 rock 120 beat 4 4,120,4/4,human-midi,6,6,3d452e9ca70e,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/11_rock_120_beat_4-4.mid,
1103,Groove MIDI Dataset,Rock,Rock,11 rock 130 beat 4 4,130,4/4,human-midi,1,1,f215af4f431b,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/11_rock_130_beat_4-4.mid,
1104,Groove MIDI Dataset,Rock,Rock,12 rock 95 beat 4 4,95,4/4,human-midi,1,1,3f7d3e660916,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/12_rock_95_beat_4-4.mid,
1105,Groove MIDI Dataset,Rock,Rock,12 rock 100 beat 4 4 2,100,4/4,human-midi,3,3,a39adbe5c4ce,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/12_rock_100_beat_4-4_2.mid,
1106,Groove MIDI Dataset,Rock,Rock,12 rock 100 beat 4 4,100,4/4,human-midi,2,2,28321f23572c,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/12_rock_100_beat_4-4.mid,
1107,Groove MIDI Dataset,Rock,Rock,12 rock 105 beat 4 4,105,4/4,human-midi,8,8,360783fa7315,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/12_rock_105_beat_4-4.mid,
1108,Groove MIDI Dataset,Rock,Rock,12 rock 120 beat 4 4,120,4/4,human-midi,8,8,a5b3511f52af,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/12_rock_120_beat_4-4.mid,
1109,Groove MIDI Dataset,Rock,Rock,12 rock 130 beat 4 4,130,4/4,human-midi,1,1,6f805b94a0bb,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/12_rock_130_beat_4-4.mid,
1110,Groove MIDI Dataset,Rock,Rock,13 rock 100 beat 4 4,100,4/4,human-midi,4,4,888cf710033d,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/13_rock_100_beat_4-4.mid,
1111,Groove MIDI Dataset,Rock,Rock,13 rock 115 beat 4 4,115,4/4,human-midi,8,8,0632d5759c21,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/13_rock_115_beat_4-4.mid,
1112,Groove MIDI Dataset,Rock,Rock,13 rock 120 beat 4 4 2,120,4/4,human-midi,8,8,4a89260db78d,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/13_rock_120_beat_4-4_2.mid,
1113,Groove MIDI Dataset,Rock,Rock,13 rock 120 beat 4 4,120,4/4,human-midi,8,8,aa02c9ac8098,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/13_rock_120_beat_4-4.mid,
1114,Groove MIDI Dataset,Rock,Rock,13 rock 130 beat 4 4,130,4/4,human-midi,1,1,3144c9b0122a,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/13_rock_130_beat_4-4.mid,
1115,Groove MIDI Dataset,Rock,Rock,13 rock 140 beat 4 4,140,4/4,human-midi,8,8,22520d7b961a,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/13_rock_140_beat_4-4.mid,
1116,Groove MIDI Dataset,Rock,Rock,14 rock 94 beat 4 4,94,4/4,human-midi,8,7,516db58ca571,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/14_rock_94_beat_4-4.mid,
1117,Groove MIDI Dataset,Rock,Rock,14 rock 95 beat 4 4,95,4/4,human-midi,8,8,76bd17c5fe70,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/14_rock_95_beat_4-4.mid,
1118,Groove MIDI Dataset,Rock,Rock,14 rock 100 beat 4 4,100,4/4,human-midi,1,1,99e701ca6d47,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/14_rock_100_beat_4-4.mid,
1119,Groove MIDI Dataset,Rock,Rock,14 rock 120 beat 4 4 2,120,4/4,human-midi,8,8,26eef1a0bf93,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/14_rock_120_beat_4-4_2.mid,
1120,Groove MIDI Dataset,Rock,Rock,14 rock 120 beat 4 4,120,4/4,human-midi,6,6,ddc0cc87e7dc,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/14_rock_120_beat_4-4.mid,
1121,Groove MIDI Dataset,Rock,Rock,14 rock 130 beat 4 4,130,4/4,human-midi,1,1,c955ebb310ed,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/14_rock_130_beat_4-4.mid,
1122,Groove MIDI Dataset,Rock,Rock,14 rock 140 beat 4 4,140,4/4,human-midi,8,8,d2088927fefc,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/14_rock_140_beat_4-4.mid,
1123,Groove MIDI Dataset,Rock,Rock,15 rock 100 beat 4 4,100,4/4,human-midi,3,3,7db2997529a6,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/15_rock_100_beat_4-4.mid,
1124,Groove MIDI Dataset,Rock,Rock,15 rock 118 beat 4 4,118,4/4,human-midi,8,8,d5c171e3db75,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/15_rock_118_beat_4-4.mid,
1125,Groove MIDI Dataset,Rock,Rock,15 rock 120 beat 4 4,120,4/4,human-midi,3,3,2308fe77ce3f,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/15_rock_120_beat_4-4.mid,
1126,Groove MIDI Dataset,Rock,Rock,15 rock 130 beat 4 4,130,4/4,human-midi,1,1,7e412ee9f9bb,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/15_rock_130_beat_4-4.mid,
1127,Groove MIDI Dataset,Rock,Rock,16 rock 100 beat 4 4,100,4/4,human-midi,8,8,e0477ef5ec92,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/16_rock_100_beat_4-4.mid,
1128,Groove MIDI Dataset,Rock,Rock,16 rock 120 beat 4 4,120,4/4,human-midi,2,2,8585b10126bf,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/16_rock_120_beat_4-4.mid,
1129,Groove MIDI Dataset,Rock,Rock,16 rock 136 beat 4 4,136,4/4,human-midi,8,8,36bbdfece4af,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/16_rock_136_beat_4-4.mid,
1130,Groove MIDI Dataset,Rock,Rock,17 rock 100 beat 4 4,100,4/4,human-midi,4,4,3a14b5a4a468,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/17_rock_100_beat_4-4.mid,
1131,Groove MIDI Dataset,Rock,Rock,17 rock 120 beat 4 4,120,4/4,human-midi,2,2,28e47b9cafb4,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/17_rock_120_beat_4-4.mid,
1132,Groove MIDI Dataset,Rock,Rock,18 rock 100 beat 4 4,100,4/4,human-midi,1,1,771e7e6c17c3,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/18_rock_100_beat_4-4.mid,
1133,Groove MIDI Dataset,Rock,Rock,18 rock 120 beat 4 4 2,120,4/4,human-midi,6,6,44bac503b17e,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/18_rock_120_beat_4-4_2.mid,
1134,Groove MIDI Dataset,Rock,Rock,18 rock 120 beat 4 4,120,4/4,human-midi,8,8,bb6119622992,1,1,SOURCE_POOL_HUMAN_PERFORMANCE,Rock/18_rock_120_beat_4-4.mid,
